"ID";"Leeftijd";"Marges";"WijkenEnBuurten";"Perioden";"Gemeentenaam_1";"SoortRegio_2";"Codering_3";"ErvarenGezondheidGoedZeerGoed_4";"VoldoetAanBeweegrichtlijn_5";"WekelijkseSporters_6";"Ondergewicht_7";"NormaalGewicht_8";"Overgewicht_9";"ErnstigOvergewicht_10";"Roker_11";"EenOfMeerLangdurigeAandoeningen_16";"BeperktVanwegeGezondheid_17";"ErnstigBeperktVanwegeGezondheid_18";"LangdurigeZiekteEnBeperkt_19";"BeperkingInBewegen_23";"LopenEnOfFietsenNaarSchoolOfWerk_34";"LopenNaarSchoolOfWerk_35";"FietsenNaarSchoolOfWerk_36"
"26297";"20300";"MW00000";"BU00801109";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00801109          ";"79.7";"56.6";"50.5";"2.7";"53.1";"43.9";"12.5";"24.9";"31.5";"31.2";"4.2";"29.3";"8";;;
"26300";"20300";"MW00000";"WK008020  ";"2020JJ00";"Leeuwarden                              ";"Wijk      ";"WK008020            ";"77.9";"60.5";"48";"2.7";"52.4";"44.8";"14.8";"28.6";"33.4";"33.3";"5.6";"31.1";"9.1";;;
"26303";"20300";"MW00000";"BU00802001";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00802001          ";"76.4";"61.6";"47.7";"3";"53.4";"43.4";"14.7";"30.7";"33.7";"35.9";"6.3";"32.5";"10.6";;;
"26306";"20300";"MW00000";"BU00802002";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00802002          ";"78";"59.5";"46.9";"2.6";"50.6";"46.3";"15.1";"28.8";"33.6";"32.6";"6.2";"30.9";"8.5";;;
"26309";"20300";"MW00000";"BU00802003";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00802003          ";"77.4";"59.2";"45.9";"2.4";"51.5";"46.4";"15.4";"27.3";"34.5";"35.3";"5.4";"32.5";"10.7";;;
"26312";"20300";"MW00000";"BU00802004";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00802004          ";"78.4";"59";"46.3";"2.2";"47.9";"49";"15.9";"24.7";"34.8";"34.2";"6.5";"31.4";"9";;;
"26315";"20300";"MW00000";"BU00802005";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00802005          ";"76.6";"55.7";"44.2";"1.9";"47.4";"50.9";"16.5";"23.9";"37.1";"35";"6";"33.5";"10.2";;;
"26318";"20300";"MW00000";"BU00802006";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00802006          ";"75.8";"58.7";"45.5";"2.4";"52.2";"45.9";"15.1";"26.3";"37.3";"37.2";"5.8";"35.2";"10.9";;;
"26321";"20300";"MW00000";"BU00802007";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00802007          ";"74.5";"58.9";"45.4";"2.6";"50.3";"46.9";"17";"32";"35.3";"35.2";"6.8";"33.7";"10.9";;;
"26324";"20300";"MW00000";"BU00802008";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00802008          ";"82.4";"65.6";"54.8";"3.3";"59.8";"37.3";"11.2";"27.6";"28.3";"26.6";"3.5";"25.1";"5.6";;;
"26327";"20300";"MW00000";"BU00802009";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00802009          ";"79.5";"62.5";"51.9";"3.1";"55.1";"41.5";"13.6";"32.1";"30.4";"29.8";"4.8";"28.2";"6.9";;;
"26330";"20300";"MW00000";"WK008030  ";"2020JJ00";"Leeuwarden                              ";"Wijk      ";"WK008030            ";"80.1";"58";"50.6";"2.6";"52.6";"44.5";"12.7";"22.9";"31.8";"31.1";"4.6";"29";"8.4";;;
"26333";"20300";"MW00000";"BU00803001";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00803001          ";"82.1";"61.5";"52.7";"2.5";"57.7";"39.7";"11";"20.4";"31.5";"30.6";"3.6";"27.7";"6.9";;;
"26336";"20300";"MW00000";"BU00803002";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00803002          ";"86.5";"61";"59";"1.8";"54.4";"43.7";"10.1";"16";"27.8";"24.9";"3.1";"23.4";"4.9";;;
"26339";"20300";"MW00000";"BU00803003";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00803003          ";"75.3";"55.2";"43.9";"4.7";"56.2";"37.9";"12.3";"24.4";"30.8";"34.6";"6";"31.3";"14.9";;;
"26342";"20300";"MW00000";"BU00803004";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00803004          ";"80.6";"58.6";"51.6";"2.2";"53.1";"44.1";"12.5";"21";"33.3";"31.2";"4.3";"29.3";"7.6";;;
"26345";"20300";"MW00000";"BU00803005";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00803005          ";"80.7";"56.8";"50.4";"2.3";"50.3";"47.6";"13.3";"23.1";"31.8";"30.3";"4.2";"28.5";"7.8";;;
"26348";"20300";"MW00000";"BU00803006";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00803006          ";"74.2";"55.5";"44.8";"2.8";"47.3";"49.6";"16.2";"32.8";"34.6";"36";"6.7";"34";"10.3";;;
"26351";"20300";"MW00000";"BU00803007";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00803007          ";"84.4";"57.2";"51.4";"2";"52.2";"46.6";"12.6";"13.5";"33.4";"30";"3.6";"28.1";"6.1";;;
"26354";"20300";"MW00000";"WK008031  ";"2020JJ00";"Leeuwarden                              ";"Wijk      ";"WK008031            ";"80.1";"53.8";"45.9";"1.8";"45.7";"52.8";"15.1";"16.9";"34.6";"34";"4.4";"32.1";"9.3";;;
"26357";"20300";"MW00000";"BU00803101";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00803101          ";"80.1";"53.8";"45.9";"1.8";"45.7";"52.8";"15.2";"16.9";"34.6";"34";"4.4";"32.1";"9.4";;;
"26360";"20300";"MW00000";"BU00803102";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00803102          ";"83.4";"55";"48";"1.1";"45.6";"52.8";"13.3";"15.1";"29.5";"29.6";"3.9";"27.7";"5.1";;;
"26363";"20300";"MW00000";"WK008032  ";"2020JJ00";"Leeuwarden                              ";"Wijk      ";"WK008032            ";"83.2";"58.1";"52.6";"2.2";"51.8";"46.2";"12.4";"19.5";"31.4";"28.8";"3.4";"27.3";"6.8";;;
"26366";"20300";"MW00000";"BU00803201";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00803201          ";"83.3";"58.4";"52.4";"2.2";"52";"45.9";"12.4";"19.6";"31.3";"28.8";"3.5";"27.2";"6.8";;;
"26369";"20300";"MW00000";"BU00803202";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00803202          ";"81.5";"54.1";"51.1";"1.9";"49.4";"48.9";"12.9";"15.3";"34.5";"32.3";"3.8";"30.9";"8.5";;;
"26372";"20300";"MW00000";"BU00803203";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00803203          ";"84.6";"61.1";"56.3";"2.4";"53";"44.7";"12";"24.5";"28.2";"24.5";"2.8";"23";"4.1";;;
"26375";"20300";"MW00000";"WK008040  ";"2020JJ00";"Leeuwarden                              ";"Wijk      ";"WK008040            ";"78.5";"56.5";"47.1";"2.1";"47.3";"50.2";"15.7";"24.5";"34.6";"33.4";"4.8";"31.9";"9";;;
"26378";"20300";"MW00000";"BU00804001";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00804001          ";"74.2";"54.8";"43";"2.1";"46";"51.6";"17";"24.6";"39.1";"38.5";"5.9";"36.9";"12.3";;;
"26381";"20300";"MW00000";"BU00804002";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00804002          ";"81.7";"58.6";"50.4";"2.3";"49.7";"48";"14";"23.3";"31.3";"29.7";"3.8";"28.1";"6.7";;;
"26384";"20300";"MW00000";"BU00804003";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00804003          ";"82.9";"58.2";"50.4";"2";"48.2";"49.5";"13.8";"20.6";"31.8";"29.3";"3.4";"27.7";"6.3";;;
"26387";"20300";"MW00000";"BU00804004";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00804004          ";"76.7";"55.4";"46";"2.2";"46.3";"51.2";"17.2";"28.9";"34.8";"34.6";"5.6";"33.1";"9.4";;;
"26390";"20300";"MW00000";"WK008041  ";"2020JJ00";"Leeuwarden                              ";"Wijk      ";"WK008041            ";"75.3";"50.9";"43.5";"2.2";"46.3";"51.2";"16";"23.7";"36.5";"37.2";"5.7";"35.5";"12";;;
"26393";"20300";"MW00000";"BU00804101";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00804101          ";"75.1";"50.8";"43.4";"2.2";"46.2";"51.4";"16.1";"23.8";"36.8";"37.5";"5.8";"35.8";"12.2";;;
"26396";"20300";"MW00000";"BU00804102";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00804102          ";"82";"55.6";"50.3";"2.8";"52.4";"44.8";"12.5";"26.1";"26.3";"24.9";"2.6";"22.9";"5";;;
"26399";"20300";"MW00000";"BU00804103";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00804103          ";;;;;;;;;;;;;;;;
"26402";"20300";"MW00000";"BU00804104";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00804104          ";;;;;;;;;;;;;;;;
"26405";"20300";"MW00000";"BU00804105";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00804105          ";;;;;;;;;;;;;;;;
"26408";"20300";"MW00000";"BU00804106";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00804106          ";;;;;;;;;;;;;;;;
"26411";"20300";"MW00000";"BU00804107";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00804107          ";;;;;;;;;;;;;;;;
"26414";"20300";"MW00000";"BU00804108";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00804108          ";;;;;;;;;;;;;;;;
"26417";"20300";"MW00000";"BU00804109";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00804109          ";"85.7";"53.5";"46";"2.1";"50.3";"47.8";"12.9";"20.2";"28.6";"25.8";"2.5";"24.6";"3.6";;;
"26420";"20300";"MW00000";"BU00804110";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00804110          ";;;;;;;;;;;;;;;;
"26423";"20300";"MW00000";"WK008050  ";"2020JJ00";"Leeuwarden                              ";"Wijk      ";"WK008050            ";"71.1";"54.2";"41.3";"2.3";"44.4";"53.7";"19.3";"32.5";"37.9";"38.7";"8";"36.9";"12.4";;;
"26426";"20300";"MW00000";"BU00805001";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00805001          ";"68.8";"53.6";"39";"2.3";"43.1";"54.9";"20.5";"34.6";"39.8";"41.5";"9.2";"39.2";"14";;;
"26429";"20300";"MW00000";"BU00805002";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00805002          ";"73.1";"54.6";"43.4";"2.3";"45.7";"52.6";"18.3";"30.6";"36.2";"36.2";"7";"34.7";"10.9";;;
"26432";"20300";"MW00000";"BU00805003";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00805003          ";;;;;;;;;;;;;;;;
"26435";"20300";"MW00000";"WK008051  ";"2020JJ00";"Leeuwarden                              ";"Wijk      ";"WK008051            ";"80.3";"54.4";"46.9";"1.7";"44.8";"53.3";"15.9";"18.3";"34.6";"32.8";"4.8";"31.4";"8.5";;;
"26438";"20300";"MW00000";"BU00805101";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00805101          ";"80";"55.8";"47.5";"1.9";"45.4";"52.7";"16.5";"22";"33.3";"31.5";"4.9";"30.1";"7.5";;;
"26441";"20300";"MW00000";"BU00805102";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00805102          ";"77.7";"51.3";"43.8";"1.6";"42.8";"55.1";"16.7";"17.6";"37";"36";"5.6";"34.7";"11.4";;;
"26444";"20300";"MW00000";"BU00805103";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00805103          ";"84.3";"56.8";"50.6";"1.5";"46.7";"51.4";"13.8";"13.8";"33.2";"30.2";"3.8";"28.8";"6.2";;;
"26447";"20300";"MW00000";"BU00805104";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00805104          ";;;;;;;;;;;;;;;;
"26450";"20300";"MW00000";"BU00805105";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00805105          ";"81.3";"52.2";"40.9";"1.4";"44.2";"54.5";"16.4";"19.1";"35.8";"32.6";"4.5";"31.1";"6.6";;;
"26453";"20300";"MW00000";"WK008060  ";"2020JJ00";"Leeuwarden                              ";"Wijk      ";"WK008060            ";"69.6";"49.7";"37.5";"2.2";"42.3";"55.7";"20.1";"24.5";"41.2";"42.3";"7.9";"39.8";"17.7";;;
"26456";"20300";"MW00000";"BU00806001";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00806001          ";"68.1";"48.7";"35.8";"2.2";"41.3";"56.6";"21";"25.1";"42.3";"43.8";"8.4";"41.2";"18.9";;;
"26459";"20300";"MW00000";"BU00806002";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00806002          ";"86.1";"60.4";"58";"1.7";"53";"45.9";"10.6";"12";"30.4";"25.9";"3";"24.6";"4.5";;;
"26462";"20300";"MW00000";"BU00806003";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00806003          ";"79";"56.2";"48.2";"2.5";"48.8";"48.7";"13.9";"27.4";"31.1";"30.5";"4.4";"29";"7.4";;;
"26465";"20300";"MW00000";"WK008061  ";"2020JJ00";"Leeuwarden                              ";"Wijk      ";"WK008061            ";"70.9";"50.7";"38.9";"2.1";"42.8";"55";"18.5";"25.6";"39.9";"40.2";"7.6";"38.3";"16.1";;;
"26468";"20300";"MW00000";"BU00806101";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00806101          ";"75.7";"55.8";"44.7";"2.3";"46.4";"51";"16.3";"27.5";"34.5";"33.9";"6.2";"31.9";"11.6";;;
"26471";"20300";"MW00000";"BU00806102";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00806102          ";"64.4";"43.7";"30.9";"1.8";"37.9";"60.6";"21.4";"23.1";"47.2";"48.7";"9.5";"47.1";"22.2";;;
"26474";"20300";"MW00000";"WK008062  ";"2020JJ00";"Leeuwarden                              ";"Wijk      ";"WK008062            ";"83.6";"55.4";"49.5";"1.6";"49.1";"49.6";"13.6";"16.3";"31.5";"29.6";"3.9";"27.9";"5.9";;;
"26477";"20300";"MW00000";"BU00806201";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00806201          ";"81.3";"54.3";"44.3";"1.6";"44.6";"54";"16.4";"17.5";"35.1";"32.3";"4.4";"31";"7.8";;;
"26480";"20300";"MW00000";"BU00806202";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00806202          ";"80.7";"55.3";"50.3";"1.6";"49";"49.8";"13.2";"16.5";"34.6";"32.3";"4.6";"31.3";"8.5";;;
"26483";"20300";"MW00000";"BU00806203";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00806203          ";"86.5";"52.9";"45.9";"1.8";"56.6";"43.1";"10.1";"13.3";"26.1";"25.4";"3.3";"23.8";"4.9";;;
"26486";"20300";"MW00000";"BU00806204";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00806204          ";"88.6";"59.5";"60.3";"1.6";"53.3";"45.7";"11.3";"12.7";"25.4";"22";"2.2";"20.9";"2.6";;;
"26489";"20300";"MW00000";"BU00806205";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00806205          ";"82.6";"51.6";"43.1";"1.6";"47.6";"51.4";"14.6";"18.8";"33.4";"31.8";"4.1";"30.3";"6.6";;;
"26492";"20300";"MW00000";"BU00806206";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00806206          ";"84.2";"53.9";"45.3";"1.9";"49.7";"48.9";"12.4";"17.4";"29.7";"27.7";"3.6";"26.5";"5.3";;;
"26495";"20300";"MW00000";"BU00806207";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00806207          ";"81.3";"51.2";"42.5";"1.7";"46.4";"51.8";"15";"19.1";"34.7";"34.4";"4.9";"32.1";"7.3";;;
"26498";"20300";"MW00000";"BU00806208";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00806208          ";"84.2";"55";"44.7";"2.1";"57.3";"41.3";"8.6";"14.4";"27.2";"28";"4.5";"24.8";"6.1";;;
"26501";"20300";"MW00000";"BU00806209";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00806209          ";"81.9";"55.2";"47.8";"1.6";"47.6";"50.8";"14.6";"17.7";"33.2";"32.1";"4.6";"30.1";"6.6";;;
"26504";"20300";"MW00000";"BU00806210";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00806210          ";"82.7";"54.7";"44.6";"1.1";"50.3";"49.5";"11.1";"11.6";"35.8";"33.7";"3.5";"32";"9.3";;;
"26507";"20300";"MW00000";"WK008063  ";"2020JJ00";"Leeuwarden                              ";"Wijk      ";"WK008063            ";"81.8";"53.2";"46.2";"1.7";"46.9";"51.7";"14.3";"15.9";"33.3";"31.8";"4.4";"30.6";"8.6";;;
"26510";"20300";"MW00000";"BU00806301";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00806301          ";"81.6";"53.2";"46.8";"1.7";"46.8";"51.8";"14.5";"15.3";"33.5";"32.2";"4.5";"31";"9.1";;;
"26513";"20300";"MW00000";"BU00806302";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00806302          ";"87.2";"55.4";"52.7";"1.7";"53";"45.7";"11.7";"14.9";"27.9";"23.9";"2.6";"22.8";"4.1";;;
"26516";"20300";"MW00000";"BU00806303";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00806303          ";"80.8";"53.7";"41.1";"1.3";"44.4";"54.8";"12.1";"15.3";"37";"35.9";"4.4";"34.3";"7";;;
"26519";"20300";"MW00000";"BU00806304";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00806304          ";"88.1";"55";"43.6";"2.1";"47.3";"51.4";"13";"18.1";"29.2";"24";"2.3";"23.3";"3.1";;;
"26522";"20300";"MW00000";"BU00806305";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00806305          ";"77.9";"51";"35.8";"1.7";"45";"54.8";"16.3";"23.8";"35.1";"33.8";"5";"32.6";"7.4";;;
"26525";"20300";"MW00000";"BU00806306";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00806306          ";"81.4";"46.3";"48.7";"1.3";"53.3";"48.4";"9.4";"11.8";"37.4";"33.9";"7.5";"31.9";"3.6";;;
"26528";"20300";"MW00000";"BU00806307";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00806307          ";"82.3";"51.8";"39.8";"2.2";"44.2";"52.6";"14.5";"21.2";"32.5";"30.2";"3.8";"28.9";"6.1";;;
"26531";"20300";"MW00000";"WK008070  ";"2020JJ00";"Leeuwarden                              ";"Wijk      ";"WK008070            ";"78.5";"51.7";"45.1";"1.8";"44.6";"53.5";"15.8";"18.6";"35.9";"35.2";"5.3";"33.5";"10.8";;;
"26534";"20300";"MW00000";"BU00807001";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00807001          ";"80.3";"53.3";"45.8";"1.7";"43.3";"54.9";"16.7";"18.6";"34.7";"33.2";"5.3";"31.8";"9.1";;;
"26537";"20300";"MW00000";"BU00807002";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00807002          ";"77.1";"51.2";"44.7";"1.9";"44.4";"53.5";"16";"19.6";"36.9";"36.4";"5.2";"34.6";"11";;;
"26540";"20300";"MW00000";"BU00807003";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00807003          ";"75.2";"46.8";"43.3";"2.1";"48.6";"48.7";"12.9";"16.6";"38";"40.2";"5.9";"37.8";"16.5";;;
"26543";"20300";"MW00000";"BU00807004";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00807004          ";"82.8";"56.7";"47.5";"1.6";"48.4";"49.5";"12.4";"17.4";"31";"29";"4.7";"28.3";"4.5";;;
"26546";"20300";"MW00000";"WK008071  ";"2020JJ00";"Leeuwarden                              ";"Wijk      ";"WK008071            ";"85.9";"57.7";"54.7";"1.6";"49.7";"48.3";"12";"12.5";"29.4";"27.3";"2.9";"26";"5.3";;;
"26549";"20300";"MW00000";"BU00807101";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00807101          ";"85.9";"57.7";"54.7";"1.6";"49.7";"48.3";"12";"12.5";"29.4";"27.3";"2.9";"26";"5.3";;;
"26552";"20300";"MW00000";"WK008072  ";"2020JJ00";"Leeuwarden                              ";"Wijk      ";"WK008072            ";"87.4";"57.8";"57.5";"1.6";"49.9";"48.3";"12.2";"13.2";"27.4";"24.3";"2.9";"23.3";"4.1";;;
"26555";"20300";"MW00000";"BU00807201";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00807201          ";"84.1";"53.8";"49.3";"1.5";"47.2";"51.7";"14.8";"15.3";"30.8";"28";"3.7";"27.2";"5.4";;;
"26558";"20300";"MW00000";"BU00807202";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00807202          ";"91.1";"57.6";"61.6";"1.6";"56.9";"42.6";"9.3";"11.2";"22.6";"18.8";"1.8";"17.9";"2.4";;;
"26561";"20300";"MW00000";"BU00807203";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00807203          ";"87.4";"58";"57.7";"1.6";"49.8";"48.3";"12.2";"13.1";"27.4";"24.3";"2.9";"23.2";"4.1";;;
"26564";"20300";"MW00000";"WK008073  ";"2020JJ00";"Leeuwarden                              ";"Wijk      ";"WK008073            ";"90";"57.9";"60.5";"1.5";"51.7";"46.8";"11.8";"15.7";"22.6";"19.4";"1.9";"18.4";"2.3";;;
"26567";"20300";"MW00000";"BU00807301";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00807301          ";"89.9";"57.9";"59.7";"1.5";"51.7";"46.9";"11.9";"15.7";"22.4";"19.4";"2";"18.4";"2.5";;;
"26570";"20300";"MW00000";"BU00807302";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00807302          ";"90.1";"57.8";"62.4";"1.6";"51.4";"46.9";"12";"15.9";"23.2";"19.5";"1.7";"18.4";"2";;;
"26573";"20300";"MW00000";"BU00807303";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00807303          ";;;;;;;;;;;;;;;;
"26576";"20300";"MW00000";"BU00807304";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00807304          ";;;;;;;;;;;;;;;;
"26579";"20300";"MW00000";"BU00807305";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00807305          ";"92.3";"59.6";"62.5";"1.1";"54.3";"45";"9.6";"10.3";"19.7";"16.8";"1.3";"15.7";"1.3";;;
"26582";"20300";"MW00000";"WK008074  ";"2020JJ00";"Leeuwarden                              ";"Wijk      ";"WK008074            ";"86.5";"54.6";"51.8";"2";"51.2";"47.2";"11.2";"13.7";"27.7";"25.5";"2.4";"24.2";"4.4";;;
"26585";"20300";"MW00000";"BU00807401";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00807401          ";"83.9";"50.8";"43.4";"1.9";"48.5";"49.4";"12.5";"13.4";"31.2";"29.8";"3.1";"28.4";"6";;;
"26588";"20300";"MW00000";"BU00807402";"2020JJ00";"Leeuwarden                              ";"Buurt     ";"BU00807402          ";"90.8";"60.4";"65.2";"2.3";"55.5";"43.6";"9.1";"14.2";"22.3";"18.7";"1.3";"17.5";"1.8";;;
